,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
3686,62086118,603665.XSHG,57.5724,,3.6452,3.3893,80.2062,15819.6748,34.7716,15819.6748,34.7716,2021-01-01,69.4524
3687,62083256,603666.XSHG,45.285,,9.8491,15.0913,165.7184,13863.874,132.9407,3954.3938,37.9187,2021-01-01,51.8946
3688,62082367,603667.XSHG,34.342,,1.2814,1.3416,15.1302,29232.8496,22.1585,26312.3809,19.9448,2021-01-01,21.6395
3689,62083430,603668.XSHG,40.5772,,2.1589,0.7468,46.9351,33975.7266,26.569000000000003,33850.6758,26.4712,2021-01-01,46.7317
3690,62083721,603669.XSHG,30.2597,,4.5078,5.1524,14.8346,71344.0,61.4985,71344.0,61.4985,2021-01-01,30.5064
3691,62085582,603676.XSHG,67.3383,,3.9769,5.7712,29.2617,42300.0,38.0277,42300.0,38.0277,2021-01-01,68.2996
3692,62086147,603677.XSHG,30.4786,,2.2811,1.3835,32.7865,19212.9316,21.8067,19212.9316,21.8067,2021-01-01,28.5739
3693,62086221,603678.XSHG,63.4284,,9.426,9.8672,95.0642,45266.5938,327.2775,45266.5938,327.2775,2021-01-01,85.8009
3694,62085984,603679.XSHG,48.058,,4.4361,4.5836,42.7261,14289.3096,32.4796,14157.0098,32.1789,2021-01-01,34.5108
3695,62085028,603680.XSHG,28.1092,,2.6033,3.0833,219.0677,79067.4531,113.8571,25295.3789,36.4253,2021-01-01,28.7816
3696,62082410,603681.XSHG,18.4941,,2.2425,1.3949,7.1893,16659.1602,33.1517,6165.7183,12.2698,2021-01-01,22.3578
3697,62084442,603682.XSHG,23.6057,,2.6164,5.1832,13.8601,47250.0,39.4537,9450.0,7.8907,2021-01-01,22.0399
3698,62083799,603683.XSHG,46.9651,,2.0007,1.6977,32.5482,12667.0,16.1758,12667.0,16.1758,2021-01-01,466.1665
3699,62083352,603685.XSHG,23.6308,,1.7904,1.7697,72.5718,16900.0,18.6914,16900.0,18.6914,2021-01-01,16.6865
3700,62084181,603686.XSHG,16.6284,,2.4445,1.3107,14.7799,41565.5742,66.8374,41565.5742,66.8374,2021-01-01,24.7207
3701,62083401,603687.XSHG,27.8966,,2.4087,2.9146,5.8107,41083.0742,37.4267,14178.8027,12.9169,2021-01-01,35.4261
3702,62084365,603688.XSHG,41.8388,,4.4039,13.1938,-63.0661,35295.7812,83.0157,35295.7812,83.0157,2021-01-01,50.8877
3703,62086157,603689.XSHG,20.0936,,1.8139,0.9670000000000001,-510.9861,33600.0,41.5968,33600.0,41.5968,2021-01-01,18.5817
3704,62085631,603690.XSHG,86.4541,,6.6664,9.0145,178.55200000000002,26005.3867,102.2532,24230.791,95.2755,2021-01-01,92.7436
3705,62084190,603693.XSHG,19.2809,,1.6411,4.9917,31.7712,61800.0,79.5984,19300.0,24.8584,2021-01-01,31.3437
3706,62085916,603696.XSHG,62.69,,4.9038,6.8323,14684.5645,23520.0,27.4008,23520.0,27.4008,2021-01-01,64.025
3707,62084342,603697.XSHG,28.239,,3.4686,5.5823,-14.6095,30454.5,59.8431,8990.292,17.6659,2021-01-01,33.4222
3708,62083775,603698.XSHG,48.2668,,2.221,3.4263,23.1185,53599.0,62.4428,53599.0,62.4428,2021-01-01,40.2057
3709,62085556,603699.XSHG,19.2956,,3.4009,2.6373,-206.9753,75000.0,93.675,75000.0,93.675,2021-01-01,20.5679
3710,62084029,603700.XSHG,22.7494,,4.291,3.9002,190.107,20324.1992,59.2857,10332.3311,30.1394,2021-01-01,27.9259
3711,62082952,603701.XSHG,35.4047,,3.2039,4.0043,41.4561,26269.2617,22.7229,26136.1895,22.6078,2021-01-01,39.5087
3712,62083378,603703.XSHG,497.6849,,6.4148,3.6841,118.046,22970.0,28.5287,22970.0,28.5287,2021-01-01,737.8221
3713,62082908,603706.XSHG,28.1643,,2.0432,5.1449,67.5233,18938.2715,30.8504,5833.9614,9.5035,2021-01-01,27.2429
3714,62085006,603707.XSHG,42.6446,,9.5759,11.7201,408.5646,93416.0312,328.1705,93268.1328,327.6509,2021-01-01,54.2465
3715,62083729,603708.XSHG,26.1858,,4.3171,0.7296,97.4828,60840.0,129.5892,60840.0,129.5892,2021-01-01,28.3226
3716,62082353,603709.XSHG,75.8944,,2.655,1.4983,-183.0281,8000.0,16.768,2000.0,4.192,2021-01-01,49.7445
3717,62086104,603711.XSHG,34.0009,,3.4983,2.4607,-58.0458,41817.1094,88.4014,40256.5117,85.1023,2021-01-01,25.4459
3718,62084357,603712.XSHG,79.2352,,12.1162,13.9867,-499.3249,77200.0,321.538,36643.6797,152.6209,2021-01-01,93.11399999999999
3719,62084841,603713.XSHG,77.0113,,12.4077,6.7239,154.9089,15473.6982,202.69,6802.4092,89.1048,2021-01-01,103.3823
3720,62082738,603716.XSHG,67.2387,,2.219,1.7982,18.1137,20502.6719,33.7679,19245.2461,31.6969,2021-01-01,30.5812
3721,62082695,603717.XSHG,416.1683,,1.4741,3.0979,-48.6185,24179.623,20.5527,24179.623,20.5527,2021-01-01,33.4627
3722,62083909,603718.XSHG,-1818.4077,,7.8115,31.6104,-909.47,64400.0,81.2084,64400.0,81.2084,2021-01-01,668.3145
3723,62084848,603719.XSHG,81.2433,,11.7477,3.022,27.6046,40100.0,235.2667,4100.0,24.0547,2021-01-01,69.1241
3724,62085137,603721.XSHG,63.424,,3.0674,6.5422,30.4299,13000.0,16.367,13000.0,16.367,2021-01-01,84.5878
3725,62084090,603722.XSHG,62.7586,,4.3411,5.1527,351.7513,8793.75,24.0861,8670.0,23.7471,2021-01-01,61.4331
3726,62084103,603725.XSHG,74.559,,1.829,1.7953,11.4645,20535.1992,14.6621,20535.1992,14.6621,2021-01-01,225.6038
3727,62084154,603726.XSHG,22.75,,2.3894,1.6061,-101.9579,18565.1191,22.4452,18565.1191,22.4452,2021-01-01,21.2697
3728,62083673,603727.XSHG,41.0154,,1.5544,1.6635,126.8856,23419.4258,37.19,23419.4258,37.19,2021-01-01,107.3175
3729,62084400,603728.XSHG,34.4769,,3.0435,3.0353,-59.0037,41600.0,64.8128,41600.0,64.8128,2021-01-01,37.1113
3730,62083520,603729.XSHG,-315.1236,,1.5798,2.1281,245.8928,9333.7998,12.8526,9333.7998,12.8526,2021-01-01,-21.881
3731,62083669,603730.XSHG,30.7801,,4.2207,4.1316,-76.0471,57953.2422,165.4565,57953.2422,165.4565,2021-01-01,26.459
3732,62085022,603733.XSHG,26.4877,,3.4363,3.8224,270.1697,70597.2266,176.4931,15597.2266,38.9931,2021-01-01,40.1189
3733,62085415,603737.XSHG,88.8047,,17.273,5.7147,458.6422,26890.4688,407.3906,26069.5586,394.9538,2021-01-01,100.307
3734,62084077,603738.XSHG,216.1044,,4.353,5.9411,-205.7918,17330.3789,35.4753,17019.3789,34.8387,2021-01-01,311.6702
3735,62086094,603739.XSHG,33.7282,,3.4596,3.7658,288.401,15466.7002,34.7382,7437.6001,16.7048,2021-01-01,44.6777
3736,62082798,603755.XSHG,86.4021,,13.1206,28.7329,-127.8239,9861.3682,77.0469,3420.0024,26.7205,2021-01-01,90.3534
3737,62085774,603757.XSHG,15.1363,,2.5076,2.3633,9.6894,16758.3008,31.1704,16424.8008,30.5501,2021-01-01,18.265
3738,62082953,603758.XSHG,8.7292,,1.5672,5.7571,12.8829,43879.7031,42.5194,43879.7031,42.5194,2021-01-01,36.0419
3739,62083801,603766.XSHG,14.3342,,0.9954,0.6822,19.1258,205354.1875,71.874,205354.1875,71.874,2021-01-01,11.5396
3740,62085525,603767.XSHG,31.305999999999997,,1.5431,2.1261,14.2389,30609.8008,22.1309,30162.8008,21.8077,2021-01-01,29.5761
3741,62083191,603768.XSHG,48.6341,,1.8381,1.5242,11.5318,20400.0,32.4156,20400.0,32.4156,2021-01-01,132.2131
3742,62086355,603773.XSHG,146.5248,,1.5847,4.5863,-10.154,9459.5557,25.607,6432.7305,17.4134,2021-01-01,50.303999999999995
3743,62084531,603776.XSHG,6.1911,,1.1176,3.2956,31.1203,18758.0,31.0632,18758.0,31.0632,2021-01-01,6.2057
3744,62086065,603777.XSHG,-98.7073,,2.4644,1.0212,-90.9355,33713.207,41.736999999999995,33655.9922,41.6661,2021-01-01,402.4511
3745,62083273,603778.XSHG,-401.6536,,1.8282,8.5867,-18.0864,64285.7148,27.3214,50000.0,21.25,2021-01-01,162.8697
3746,62085920,603779.XSHG,-9.2262,,1.6442,4.5853,-316.2511,33274.9141,19.5989,30545.0234,17.991,2021-01-01,-75.7738
3747,62085081,603786.XSHG,56.9983,,7.8697,9.5627,-256.9306,40010.0,270.5476,4010.0,27.1156,2021-01-01,56.9739
3748,62084820,603787.XSHG,57.4387,,5.6739,1.2142,4.8578,20400.0,60.3636,20400.0,60.3636,2021-01-01,85.5892
3749,62085051,603788.XSHG,17.9254,,1.6741,3.4123,7.207999999999999,22306.5059,31.0507,22306.5059,31.0507,2021-01-01,17.4165
3750,62084962,603789.XSHG,-40.3052,,3.5118,8.9587,4734.7559,26000.0,33.904,26000.0,33.904,2021-01-01,280.5124
3751,62085308,603790.XSHG,36.1573,,1.9133,2.7668,530.6086,19136.0,21.7194,6158.2041,6.9896,2021-01-01,18.5199
3752,62085072,603797.XSHG,15.929,,2.2997,6.224,813.0891,44977.2188,35.532,44977.2188,35.532,2021-01-01,20.1927
3753,62083798,603798.XSHG,20.7083,,1.9416,2.0175,19.1287,20000.0,19.26,20000.0,19.26,2021-01-01,22.748
3754,62085815,603799.XSHG,126.8511,,9.3554,4.6013,-645.4091,114126.1562,905.0204,110715.1328,877.971,2021-01-01,757.1187
3755,62084092,603800.XSHG,44.8597,,2.2805,1.9735,16.5038,20800.0,20.488000000000003,20800.0,20.488000000000003,2021-01-01,18.2469
3756,62086122,603801.XSHG,26.1958,,3.8537,2.2826,-442.6635,22333.3359,77.0723,21781.0352,75.1664,2021-01-01,23.3955
3757,62085353,603803.XSHG,34.4081,,1.7807,2.4246,41.1151,42105.5547,46.5266,42105.5547,46.5266,2021-01-01,26.2414
3758,62085766,603806.XSHG,53.1766,,8.2332,9.0563,80.257,76955.2344,657.1977,76955.2344,657.1977,2021-01-01,68.6682
3759,62083451,603808.XSHG,10.3792,,2.0415,2.1163,19.7905,33251.5625,43.8921,33251.5625,43.8921,2021-01-01,12.3093
3760,62082327,603809.XSHG,25.6601,,2.658,4.1648,-159.5249,21634.8203,44.7624,20907.3203,43.2572,2021-01-01,36.6962
3761,62083850,603810.XSHG,16.4862,,2.153,2.2326,10.0816,11623.3604,27.6055,5531.6533,13.1377,2021-01-01,79.4199
3762,62086035,603811.XSHG,28.583000000000002,,4.7535,5.5554,-62.1035,16699.1992,38.5752,16699.1992,38.5752,2021-01-01,29.3589
3763,62084147,603813.XSHG,37.9625,,1.9613,2.1143,54.4403,8878.2002,13.1309,8878.2002,13.1309,2021-01-01,19.0054
3764,62083250,603815.XSHG,52.6262,,4.7984,1.8197,122.1713,49900.0,51.6465,16328.7539,16.9003,2021-01-01,48.3903
3765,62082512,603816.XSHG,35.564,,6.5078,3.7587,466.7978,63241.1836,445.9136,62284.5938,439.1687,2021-01-01,38.4023
3766,62084427,603817.XSHG,20.0232,,1.5809,3.8566,-26.6374,45000.5312,27.0003,45000.5312,27.0003,2021-01-01,20.7471
3767,62086277,603818.XSHG,147.7404,,2.4159,1.1766,497.3259,58287.9531,49.0785,48412.0,40.7629,2021-01-01,59.7387
3768,62082751,603819.XSHG,148.7496,,3.3616,2.4945,-44.8123,21773.0195,24.9083,21734.7988,24.8646,2021-01-01,26.1721
3769,62083458,603822.XSHG,28.6048,,1.8096,0.9715,26.9532,7335.6509,13.6223,7335.6509,13.6223,2021-01-01,22.2832
3770,62084366,603823.XSHG,20.1648,,2.7305,2.4166,88.1116,31500.0,46.2735,31500.0,46.2735,2021-01-01,20.3648
3771,62083483,603825.XSHG,18.9112,,2.5114,0.4376,-126.6989,22861.5605,42.3625,22639.9668,41.9519,2021-01-01,22.0451
3772,62084716,603826.XSHG,113.6956,,11.0795,23.7703,4828.6035,46800.0,168.9012,46800.0,168.9012,2021-01-01,115.0526
3773,62082641,603828.XSHG,67.8152,,1.7011,0.9268,20.855999999999998,56208.0547,24.5067,54756.0,23.8736,2021-01-01,65.7303
3774,62085594,603829.XSHG,30.7186,,2.4552,2.5944,42.4338,16000.0,17.552,7240.0,7.9423,2021-01-01,36.3549
3775,62086401,603833.XSHG,41.9621,,7.4151,5.8421,21.8483,59635.8516,802.1022,59635.8516,802.1022,2021-01-01,43.6056
3776,62086033,603838.XSHG,-178.6339,,2.1093,9.6381,85.5076,32001.5996,22.3371,28481.5996,19.8802,2021-01-01,51.2635
3777,62084200,603839.XSHG,25.0374,,1.4068,1.4142,55.7364,40010.2227,39.4501,40010.2227,39.4501,2021-01-01,13.032
3778,62084214,603843.XSHG,29.1059,,1.4794,0.4848,-4.6338,56000.4219,21.3922,56000.4219,21.3922,2021-01-01,29.956999999999997
3779,62084669,603848.XSHG,19.7041,,3.3207,4.5995,43.7034,40100.0,50.3656,40100.0,50.3656,2021-01-01,18.0218
3780,62085459,603855.XSHG,21.0838,,3.4991,2.5456,2071.2258,33766.0,54.4983,33107.0,53.4347,2021-01-01,28.6641
3781,62084454,603856.XSHG,11.5791,,1.6698,1.4426,11.9518,25641.4609,30.9492,25641.4609,30.9492,2021-01-01,15.3677
3782,62085208,603858.XSHG,13.2163,,1.9878,1.7261,-69.069,114158.0625,263.3626,114158.0625,263.3626,2021-01-01,13.5336
3783,62082775,603859.XSHG,42.8462,,3.6027,5.318,37.0844,13915.2295,49.1903,12975.4072,45.8681,2021-01-01,54.5921
3784,62085635,603860.XSHG,38.6746,,2.3598,8.062000000000001,14.5249,6668.0,14.823,6668.0,14.823,2021-01-01,26.9381
3785,62086171,603861.XSHG,97.1905,,1.5559,1.1782,70.8717,44181.957,36.4501,41278.1914,34.0545,2021-01-01,22.8901
3786,62083588,603863.XSHG,26.9869,,1.7709,4.2786,-3.9571,20589.4004,20.6923,10864.4004,10.9187,2021-01-01,23.212
3787,62083281,603866.XSHG,46.3999,,8.6721,6.8201,-45.9474,68015.2734,401.9702,68015.2734,401.9702,2021-01-01,58.8228
3788,62083187,603867.XSHG,19.0827,,2.2598,1.581,45.9332,14090.0,32.8861,8470.3623,19.7698,2021-01-01,26.6294
3789,62086359,603868.XSHG,32.5251,,7.646,5.7508,261.4975,43560.0,203.7737,43560.0,203.7737,2021-01-01,29.7123
3790,62085400,603869.XSHG,-50.2833,,1.2975,2.3487,15.7433,50450.0508,49.1888,50450.0508,49.1888,2021-01-01,22.9116
3791,62085472,603871.XSHG,13.639000000000001,,2.3715,1.3586,-101.6013,21952.0,47.2188,5488.0,11.8047,2021-01-01,13.7531
3792,62083790,603876.XSHG,63.1236,,1.8464,0.5579,48.8509,43363.0,66.30199999999999,23925.5195,36.5821,2021-01-01,21.4764
3793,62085351,603877.XSHG,21.8353,,4.0923,1.6935,84.7394,47672.7773,143.0183,47672.7773,143.0183,2021-01-01,25.9304
3794,62083467,603878.XSHG,11.8247,,1.2855,1.2989,22.9895,40075.8867,30.5378,40075.8867,30.5378,2021-01-01,9.6986
3795,62083426,603879.XSHG,752.1378,,4.1052,5.7243,-254.2845,27938.8809,21.2056,27938.8809,21.2056,2021-01-01,86.9423
3796,62085940,603880.XSHG,32.9192,,4.1609,2.7179,12.0093,22518.0,28.5528,21970.0,27.858,2021-01-01,101.7868
3797,62084842,603881.XSHG,111.0014,,4.9283,17.1898,8.2363,23494.7988,141.2272,21058.6504,126.5835,2021-01-01,127.9952
3798,62083692,603882.XSHG,51.7211,,17.781,8.2032,107.6101,45948.7578,588.6955,45948.7578,588.6955,2021-01-01,146.3211
3799,62084564,603883.XSHG,42.6749,,6.1849,1.9146,-116.7215,40873.2109,256.8064,40738.8438,255.9621,2021-01-01,50.4817
3800,62085725,603885.XSHG,-31.5141,,2.0255,2.048,64.3334,196614.4219,223.5506,179701.3438,204.3204,2021-01-01,22.4794
3801,62085256,603886.XSHG,15.4067,,2.7415,1.78,19.8668,24000.0,40.896,24000.0,40.896,2021-01-01,16.5058
3802,62082830,603887.XSHG,18.0558,,1.8211,1.9171,5.6027,37558.0273,65.9519,28663.4512,50.333,2021-01-01,19.9014
3803,62083840,603888.XSHG,72.7752,,3.4572,7.2233,-260.2252,51902.9375,98.6156,51902.9375,98.6156,2021-01-01,34.2549
3804,62085715,603889.XSHG,23.7582,,1.0017,1.1083,18.4116,51174.6406,24.615,51174.6406,24.615,2021-01-01,17.1865
3805,62084949,603890.XSHG,16.6497,,2.6564,1.4505,27.3252,38551.0508,44.7963,37906.2578,44.0471,2021-01-01,28.7476
3806,62085578,603893.XSHG,112.9244,,13.3751,17.766,66.4002,41587.8008,300.8877,4200.0,30.386999999999997,2021-01-01,146.9846
3807,62085101,603895.XSHG,-38.7212,,3.0277,4.0279,22.0082,10808.0,18.352,3276.7141,5.5639,2021-01-01,-45.5626
3808,62084519,603896.XSHG,37.6575,,4.0921,8.4439,10.957,14352.3389,50.4198,14217.4102,49.9458,2021-01-01,40.6955
3809,62084744,603897.XSHG,19.3169,,1.735,0.5761,58.5077,17840.3691,31.7915,5554.0391,9.8973,2021-01-01,20.4004
3810,62084098,603898.XSHG,17.718,,2.0483,2.4185,11.7453,31127.5684,50.1776,31127.5684,50.1776,2021-01-01,13.7654
3811,62084595,603899.XSHG,70.1322,,16.5369,7.001,498.6411,92742.7578,821.3299,92000.0,814.752,2021-01-01,77.4778
3812,62083651,603900.XSHG,25.3155,,1.0471,2.0418,20.9755,34047.3828,24.0375,34047.3828,24.0375,2021-01-01,16.4507
3813,62083379,603901.XSHG,26.8796,,2.772,2.0452,14.6847,43940.7305,38.3603,43103.0625,37.629,2021-01-01,38.9219
3814,62083440,603903.XSHG,17.3572,,2.2768,1.4602,-22.1894,20230.375,22.2534,20230.375,22.2534,2021-01-01,20.029
3815,62082843,603906.XSHG,65.5738,,7.9095,6.2079,1260.6418,34436.8242,115.8799,34292.9688,115.3958,2021-01-01,90.9532
3816,62083968,603908.XSHG,37.6109,,3.4991,2.6951,6.9304,6669.0,15.5188,6669.0,15.5188,2021-01-01,38.0488
3817,62083921,603909.XSHG,34.3711,,2.6784,2.9174,165.4566,14322.7002,22.0426,14322.7002,22.0426,2021-01-01,29.7178
3818,62082360,603912.XSHG,33.8935,,3.5780000000000003,5.3222,6.289,21695.1406,31.0674,21271.6699,30.461,2021-01-01,36.7345
3819,62084494,603915.XSHG,38.525999999999996,,5.2337,6.1565,57.7051,47254.7383,125.6031,12492.7402,33.2057,2021-01-01,44.263999999999996
3820,62084802,603916.XSHG,19.8215,,2.8459,2.3279,20.2091,35025.7344,80.4541,34509.832,79.2691,2021-01-01,22.7071
3821,62084775,603917.XSHG,20.0219,,1.5152,2.5808,110.5302,15680.0,15.335,15680.0,15.335,2021-01-01,20.2039
3822,62082575,603918.XSHG,33.7142,,3.572,2.5976,20.2652,23504.4297,24.3036,23244.0645,24.0344,2021-01-01,38.1276
3823,62085153,603919.XSHG,76.9557,,7.8822,13.0556,-156.4744,50726.0,205.3896,49130.7148,198.9303,2021-01-01,75.9001
3824,62084867,603920.XSHG,30.8752,,4.1166,4.3228,54.9106,40949.5195,107.1239,40706.1211,106.4872,2021-01-01,32.5836
3825,62083248,603922.XSHG,-28.4683,,1.7244,3.1658,59.9523,12800.0,17.6256,12800.0,17.6256,2021-01-01,-19.773
3826,62082934,603926.XSHG,14.1142,,1.5589,1.2989,11.3709,16021.2002,18.6006,15857.4004,18.4104,2021-01-01,15.3602
3827,62082665,603927.XSHG,39.4234,,8.4972,3.0253,1341.8798,42400.0,169.9816,32458.8164,130.1274,2021-01-01,44.068000000000005
3828,62082901,603928.XSHG,15.9893,,1.6532,1.6486,124.3322,20160.0,22.9421,20160.0,22.9421,2021-01-01,17.3002
3829,62082818,603929.XSHG,445.72900000000004,,2.2841,2.3992,25.7604,21336.0,24.2164,21336.0,24.2164,2021-01-01,23.9131
3830,62085974,603931.XSHG,40.0135,,3.8251,7.5358,11.0295,10181.5498,41.5,2545.3899,10.375,2021-01-01,40.4968
3831,62084444,603933.XSHG,212.8444,,2.1681,1.5396,8.8927,20123.3203,22.357,20123.3203,22.357,2021-01-01,74.2191
3832,62084490,603936.XSHG,29.8177,,1.8786,2.2386,-154.5871,51101.2109,64.1831,39665.9961,49.8205,2021-01-01,31.8436
3833,62082922,603937.XSHG,19.4472,,1.4139,1.6159999999999999,9.4109,20888.0,20.7209,20888.0,20.7209,2021-01-01,17.9169
3834,62085799,603938.XSHG,37.3236,,2.718,3.2319999999999998,-41.8975,15016.6602,32.5261,15016.6602,32.5261,2021-01-01,30.2101
3835,62082450,603939.XSHG,66.9024,,9.5175,3.8865,28.4974,53106.832,478.9705,51461.7617,464.1336,2021-01-01,88.0865
3836,62084637,603948.XSHG,23.5207,,2.2348,1.8453,-22.7448,16000.0,30.768,4000.0,7.692,2021-01-01,21.5865
3837,62084678,603949.XSHG,24.7655,,3.4776,7.1002,32.1484,20980.6094,31.7437,5245.7998,7.9369,2021-01-01,31.7807
3838,62082981,603950.XSHG,14.017000000000001,,2.6859,3.3061,17.9909,23152.1992,51.3979,5788.0498,12.8495,2021-01-01,19.1208
3839,62085152,603955.XSHG,19.8054,,1.2939,2.001,20.7175,13572.0,19.6523,13572.0,19.6523,2021-01-01,20.8744
3840,62085202,603956.XSHG,48.9945,,5.667999999999999,7.0499,-57.8719,42596.0117,64.6607,8786.0098,13.3372,2021-01-01,53.791000000000004
3841,62085805,603958.XSHG,-52.4973,,1.3623,1.4268,23.2614,21736.0,13.3894,21736.0,13.3894,2021-01-01,141.5081
3842,62084794,603959.XSHG,-9.4627,,8.6006,3.8468,-44.9536,49029.8984,60.601000000000006,49029.8984,60.601000000000006,2021-01-01,-9.6877
3843,62085965,603960.XSHG,97.8895,,13.3222,14.6916,46.5733,26094.4492,122.5134,25726.0566,120.7838,2021-01-01,122.5199
3844,62084624,603963.XSHG,473.2645,,3.6271,7.5499,110.8402,21970.0,17.1366,21970.0,17.1366,2021-01-01,126.8862
3845,62084562,603966.XSHG,22.7126,,2.9094,2.6934,5.8881,21097.9609,32.4276,20978.7754,32.2444,2021-01-01,31.5936
3846,62082592,603967.XSHG,19.2786,,1.8524,0.7632,77.05199999999999,26666.6699,35.8933,6666.6699,8.9733,2021-01-01,18.0858
3847,62083348,603968.XSHG,13.1405,,2.0615,1.4271,6.6824,20448.0,34.1686,20448.0,34.1686,2021-01-01,15.4596
3848,62084303,603969.XSHG,24.6019,,1.7968,1.314,157.0639,84100.0,33.3877,84100.0,33.3877,2021-01-01,20.1002
3849,62085485,603970.XSHG,31.125,,3.9884,0.662,312.8776,19200.0098,40.512,9552.0098,20.1547,2021-01-01,34.0791
3850,62083509,603976.XSHG,199.123,,10.6995,22.5849,5847.0981,15120.0,110.0585,15120.0,110.0585,2021-01-01,180.2563
3851,62082855,603977.XSHG,22.4802,,1.8219,2.4578,17.3394,55158.1562,38.8865,43331.6797,30.5488,2021-01-01,27.081
3852,62083414,603978.XSHG,59.6877,,1.8087,2.8172,6.16,16000.0,27.584,16000.0,27.584,2021-01-01,29.261
3853,62084477,603979.XSHG,20.5505,,1.6213,1.9034,-117.3528,58340.8438,72.4593,58340.8438,72.4593,2021-01-01,23.4066
3854,62083627,603980.XSHG,25.3777,,1.0336,2.3796,10.7011,70000.0,45.29,70000.0,45.29,2021-01-01,10.424000000000001
3855,62085354,603982.XSHG,37.6271,,2.7068,3.0946,-25.6931,20153.2402,40.5685,8144.0,16.3939,2021-01-01,47.2326
3856,62084725,603983.XSHG,42.4018,,7.3422,12.126,76.3295,40100.0,209.3621,7700.0,40.2017,2021-01-01,40.6617
3857,62086099,603985.XSHG,23.7661,,4.9193,3.1805,77.6702,20384.0,67.2876,20384.0,67.2876,2021-01-01,81.1444
3858,62086021,603986.XSHG,112.2008,,8.8866,22.3214,18.1411,47162.668,931.4627,43916.5234,867.3514,2021-01-01,153.4732
3859,62085670,603987.XSHG,34.0828,,4.0698,2.7268,15.7635,44160.8984,69.2885,43641.8984,68.4741,2021-01-01,40.7328
3860,62085361,603988.XSHG,12.525,,3.8331,3.4347,15.2008,23520.0,29.0472,23520.0,29.0472,2021-01-01,25.5983
3861,62085512,603989.XSHG,27.3601,,4.4006,4.4578,145.7317,39616.5156,106.1723,39616.5156,106.1723,2021-01-01,31.4444
3862,62085667,603990.XSHG,140.67700000000002,,4.4571,16.3721,-338.3624,16546.3496,53.1634,14560.0,46.7813,2021-01-01,113.3861
3863,62083512,603991.XSHG,-35.0522,,7.6593,7.7986,-310.5812,7453.5,29.3593,7453.5,29.3593,2021-01-01,-51.4586
3864,62083846,603992.XSHG,28.2648,,3.8143,3.9568,-72.9036,40100.9844,73.5452,4480.0,8.2163,2021-01-01,31.4056
3865,62082427,603993.XSHG,60.7435,,3.3439,1.168,21.8993,2159924.0,1349.9525,1766577.25,1104.1108,2021-01-01,72.6948
3866,62084211,603995.XSHG,17.002,,2.0046,0.3313,7.6443,23067.0,60.0203,10332.4209,26.885,2021-01-01,18.034000000000002
3867,62083792,603996.XSHG,-0.2552,,-0.5817,4.6793,-8.46,30015.0,5.4627,30015.0,5.4627,2021-01-01,-0.2799
3868,62085277,603997.XSHG,-36.7225,,1.9284,0.4972,-41.3595,102124.9609,77.0022,78057.4609,58.8553,2021-01-01,25.866
3869,62086129,603998.XSHG,37.3515,,2.2374,2.1451,792.1359,42942.9727,25.7228,42942.9727,25.7228,2021-01-01,32.5974
3870,62083966,603999.XSHG,44.6055,,1.8359,2.823,20.0261,57600.0,31.7952,57600.0,31.7952,2021-01-01,49.1811
3871,62082941,605001.XSHG,24.5083,,1.9033,3.6065,24.4876,30222.0,51.9818,7556.0,12.9963,2021-01-01,22.054000000000002
3872,62086031,605003.XSHG,17.694000000000003,,2.7528,5.2559,50.5789,8800.0,25.8544,2200.0,6.4636,2021-01-01,20.7827
3873,62082781,605006.XSHG,30.5163,,2.4275,2.2407,16.1971,50000.0,41.3,10000.0,8.26,2021-01-01,28.2331
3874,62082369,605007.XSHG,29.4875,,6.0739,3.6224,-344.0225,40001.0,96.7624,4001.0,9.6784,2021-01-01,48.5629
3875,62085970,605008.XSHG,44.7334,,7.069,8.6587,23.2991,45884.3164,113.7013,4600.0,11.3988,2021-01-01,52.8414
3876,62084606,605009.XSHG,33.6943,,7.5709,7.8007,13.2199,10667.0,202.993,2667.0,50.753,2021-01-01,64.3765
3877,62085236,605018.XSHG,28.7299,,2.79,3.7996,12.440999999999999,41668.0,51.6683,4168.0,5.1683,2021-01-01,25.141
3878,62083661,605050.XSHG,16.9377,,1.6846,0.7854,6.395,43500.0,47.0235,7500.0,8.1075,2021-01-01,16.8443
3879,62084044,605058.XSHG,28.5254,,2.7174,3.9651,61.5216,14292.3945,34.3446,3573.1001,8.5862,2021-01-01,27.6946
3880,62082479,605066.XSHG,20.0246,,3.1453,2.2277,13.6217,40100.0,52.4508,7100.0,9.2868,2021-01-01,24.3027
3881,62086400,605068.XSHG,23.9223,,3.3213,6.9294,6877.6797,16600.0,54.6306,4150.0,13.6577,2021-01-01,30.4659
3882,62086228,605088.XSHG,27.1662,,2.4188,1.8415,5.8533,16000.0,34.288000000000004,4000.0,8.572000000000001,2021-01-01,28.7167
3883,62083304,605099.XSHG,32.1035,,7.1552,7.1853,24.8953,40009.0,124.2279,4009.0,12.4479,2021-01-01,43.6494
3884,62084257,605100.XSHG,20.4364,,2.2726,2.5731,5.055,8670.0,38.3821,2170.0,9.6066,2021-01-01,24.5725
3885,62084304,605108.XSHG,28.2396,,2.6060000000000003,3.8997,24.0506,20000.0,47.62,5000.0,11.905,2021-01-01,24.1
